phase,source_url,image_url,source_file,alt,width,height,loading,format,bytes,exists,issues
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-kujo-scout-workflows-a4f9e5895026.webp,images/skill-kujo-scout-workflows-a4f9e5895026.webp,Featured image for Kujo Scout,1916,821,lazy,webp,20216,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-kujo-searchbridge-workflows-9638a392ba85.webp,images/skill-kujo-searchbridge-workflows-9638a392ba85.webp,Featured image for Kujo Searchbridge,1916,821,lazy,webp,23686,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-kujo-security-hardening-28ceb2066735.webp,images/skill-kujo-security-hardening-28ceb2066735.webp,Featured image for Kujo Security Hardening,1916,821,lazy,webp,39422,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-kujo-shipcheck-workflows-333b61e52412.webp,images/skill-kujo-shipcheck-workflows-333b61e52412.webp,Featured image for Kujo ShipCheck,1916,821,lazy,webp,25544,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-kujo-site-kit-workflows-756dee6e9377.webp,images/skill-kujo-site-kit-workflows-756dee6e9377.webp,Featured image for Kujo SiteKit Repository,1916,821,lazy,webp,24974,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-kujo-sitekit-workflows-56ae71e7d60a.webp,images/skill-kujo-sitekit-workflows-56ae71e7d60a.webp,Featured image for Kujo SiteKit,1916,821,lazy,webp,26072,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-kujo-siteprobe-workflows-f889a843e734.webp,images/skill-kujo-siteprobe-workflows-f889a843e734.webp,Featured image for Kujo Siteprobe,1916,821,lazy,webp,24032,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-kujo-skill-auditor-ba0564a24638.webp,images/skill-kujo-skill-auditor-ba0564a24638.webp,Featured image for Kujo Skill Auditor,1916,821,lazy,webp,23618,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-kujo-spec-workflows-96c4a380f2ba.webp,images/skill-kujo-spec-workflows-96c4a380f2ba.webp,Featured image for Kujo Spec,1916,821,lazy,webp,27052,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-kujo-ssg-workflows-4ab2b63ff8c6.webp,images/skill-kujo-ssg-workflows-4ab2b63ff8c6.webp,Featured image for Kujo SSG,1916,821,lazy,webp,35496,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-kujo-standard-library-eaf9dcdb1c38.webp,images/skill-kujo-standard-library-eaf9dcdb1c38.webp,Featured image for Kujo Standard Library,1916,821,lazy,webp,18064,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-kujo-storydesk-workflows-607a18eb196c.webp,images/skill-kujo-storydesk-workflows-607a18eb196c.webp,Featured image for Kujo StoryDesk,1916,821,lazy,webp,23410,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-kujo-testing-release-gates-abdd59512ead.webp,images/skill-kujo-testing-release-gates-abdd59512ead.webp,Featured image for Kujo Testing And Release Gates,1916,821,lazy,webp,27470,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-kujo-tool-building-60813d178dee.webp,images/skill-kujo-tool-building-60813d178dee.webp,Featured image for Kujo Tool Building,1916,821,lazy,webp,27154,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-kujo-tribunal-workflows-0c07da863435.webp,images/skill-kujo-tribunal-workflows-0c07da863435.webp,Featured image for Kujo Tribunal,1916,821,lazy,webp,31752,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-kujo-versionseal-workflows-b79f9561e552.webp,images/skill-kujo-versionseal-workflows-b79f9561e552.webp,Featured image for Kujo VersionSeal,1916,821,lazy,webp,24480,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-kujo-watchdog-workflows-b00ba076432f.webp,images/skill-kujo-watchdog-workflows-b00ba076432f.webp,Featured image for Kujo Watchdog,1916,821,lazy,webp,31364,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-kujo-way-development-b1f14d7dba89.webp,images/skill-kujo-way-development-b1f14d7dba89.webp,Featured image for Kujo Way Development,1916,821,lazy,webp,32442,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-kujo-workcell-workflows-e01135b9bfb1.webp,images/skill-kujo-workcell-workflows-e01135b9bfb1.webp,Featured image for Kujo Workcell,1916,821,lazy,webp,31766,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-publishing-house-profile-setup-ae2205b31a75.webp,images/skill-publishing-house-profile-setup-ae2205b31a75.webp,Featured image for Publishing House Profile Setup,1916,821,lazy,webp,23138,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-publishing-house-quality-calibration-665e62984e28.webp,images/skill-publishing-house-quality-calibration-665e62984e28.webp,Featured image for Publishing House Quality Calibration,1916,821,lazy,webp,31126,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-accessibility-review-4d3f221890e7.webp,images/skill-webops-accessibility-review-4d3f221890e7.webp,Featured image for WebOps Accessibility Review,1916,821,lazy,webp,31590,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-ai-search-visibility-364da6580640.webp,images/skill-webops-ai-search-visibility-364da6580640.webp,Featured image for WebOps AI Search Visibility,1916,821,lazy,webp,25300,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-analytics-analysis-4a43c8319c34.webp,images/skill-webops-analytics-analysis-4a43c8319c34.webp,Featured image for WebOps Analytics Analysis,1916,821,lazy,webp,27126,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-backlink-and-mention-analysis-33cd945bed96.webp,images/skill-webops-backlink-and-mention-analysis-33cd945bed96.webp,Featured image for WebOps Backlink And Mention Analysis,1916,821,lazy,webp,22490,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-cannibalization-996923b68ff3.webp,images/skill-webops-cannibalization-996923b68ff3.webp,Featured image for WebOps Cannibalization,1916,821,lazy,webp,28402,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-capability-preflight-ae62143e180b.webp,images/skill-webops-capability-preflight-ae62143e180b.webp,Featured image for WebOps Capability Preflight,1916,821,lazy,webp,24394,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-competitor-intelligence-e5692be23154.webp,images/skill-webops-competitor-intelligence-e5692be23154.webp,Featured image for WebOps Competitor Intelligence,1916,821,lazy,webp,16938,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-content-accuracy-18c1b3801926.webp,images/skill-webops-content-accuracy-18c1b3801926.webp,Featured image for WebOps Content Accuracy,1916,821,lazy,webp,29806,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-content-decay-9e48fcdaf900.webp,images/skill-webops-content-decay-9e48fcdaf900.webp,Featured image for WebOps Content Decay,1916,821,lazy,webp,25966,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-content-gap-422fd4300815.webp,images/skill-webops-content-gap-422fd4300815.webp,Featured image for WebOps Content Gap,1916,821,lazy,webp,23128,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-content-portfolio-26d7360257f8.webp,images/skill-webops-content-portfolio-26d7360257f8.webp,Featured image for WebOps Content Portfolio,1916,821,lazy,webp,27954,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-content-pruning-4715e06d1c4a.webp,images/skill-webops-content-pruning-4715e06d1c4a.webp,Featured image for WebOps Content Pruning,1916,821,lazy,webp,36616,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-distribution-8b80d474e275.webp,images/skill-webops-distribution-8b80d474e275.webp,Featured image for WebOps Distribution,1916,821,lazy,webp,31964,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-indexation-a80026f52bdc.webp,images/skill-webops-indexation-a80026f52bdc.webp,Featured image for WebOps Indexation,1916,821,lazy,webp,25756,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-information-architecture-a2bf29a07bed.webp,images/skill-webops-information-architecture-a2bf29a07bed.webp,Featured image for WebOps Information Architecture,1916,821,lazy,webp,16304,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-internal-linking-c96a3a3d9f8a.webp,images/skill-webops-internal-linking-c96a3a3d9f8a.webp,Featured image for WebOps Internal Linking,1916,821,lazy,webp,21256,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-keyword-opportunity-6a376fff4d92.webp,images/skill-webops-keyword-opportunity-6a376fff4d92.webp,Featured image for WebOps Keyword Opportunity,1916,821,lazy,webp,13762,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-link-health-8893a4d4ee84.webp,images/skill-webops-link-health-8893a4d4ee84.webp,Featured image for WebOps Link Health,1916,821,lazy,webp,28158,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-longitudinal-findings-40e99f856238.webp,images/skill-webops-longitudinal-findings-40e99f856238.webp,Featured image for WebOps Longitudinal Findings,1916,821,lazy,webp,37228,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-reporting-40fca4015119.webp,images/skill-webops-reporting-40fca4015119.webp,Featured image for WebOps Reporting,1916,821,lazy,webp,32324,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-schema-and-metadata-bb7f6990be34.webp,images/skill-webops-schema-and-metadata-bb7f6990be34.webp,Featured image for WebOps Schema And Metadata,1916,821,lazy,webp,16240,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-search-performance-9ef759e3e5cd.webp,images/skill-webops-search-performance-9ef759e3e5cd.webp,Featured image for WebOps Search Performance,1916,821,lazy,webp,23710,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-search-standards-watch-91d7242b98a1.webp,images/skill-webops-search-standards-watch-91d7242b98a1.webp,Featured image for WebOps Search Standards Watch,1916,821,lazy,webp,29660,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-search-submission-49ef080648df.webp,images/skill-webops-search-submission-49ef080648df.webp,Featured image for WebOps Search Submission,1916,821,lazy,webp,29722,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-site-profile-64332218f1fb.webp,images/skill-webops-site-profile-64332218f1fb.webp,Featured image for WebOps Site Profile,1916,821,lazy,webp,21206,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-technical-seo-c0fcc75e0f4b.webp,images/skill-webops-technical-seo-c0fcc75e0f4b.webp,Featured image for WebOps Technical SEO,1916,821,lazy,webp,23262,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/images/skill-webops-web-performance-566ff8805384.webp,images/skill-webops-web-performance-566ff8805384.webp,Featured image for WebOps Web Performance,1916,821,lazy,webp,25466,True,
baseline,https://kujolang.ai/ecosystem/skills/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-agents-sdk-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-agents-sdk-workflows/,https://kujolang.ai/images/skill-kujo-agents-sdk-workflows-1653d98f6c6f.webp,images/skill-kujo-agents-sdk-workflows-1653d98f6c6f.webp,Featured image for Agents SDK,1916,821,eager,webp,31214,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-agents-sdk-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-ai-chat-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-ai-chat-workflows/,https://kujolang.ai/images/skill-kujo-ai-chat-workflows-3942774566bd.webp,images/skill-kujo-ai-chat-workflows-3942774566bd.webp,Featured image for Kujo AI Chat,1916,821,eager,webp,25936,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-ai-chat-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-ai-sdk-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-ai-sdk-workflows/,https://kujolang.ai/images/skill-kujo-ai-sdk-workflows-7e776837307a.webp,images/skill-kujo-ai-sdk-workflows-7e776837307a.webp,Featured image for Kujo AI SDK,1916,821,eager,webp,31848,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-ai-sdk-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-assetworks-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-assetworks-workflows/,https://kujolang.ai/images/skill-kujo-assetworks-workflows-ed781489713e.webp,images/skill-kujo-assetworks-workflows-ed781489713e.webp,Featured image for Kujo AssetWorks,1916,821,eager,webp,23062,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-assetworks-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-backlog-normalizer/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-backlog-normalizer/,https://kujolang.ai/images/skill-kujo-backlog-normalizer-49358e67abf9.webp,images/skill-kujo-backlog-normalizer-49358e67abf9.webp,Featured image for Kujo Backlog Normalizer,1916,821,eager,webp,21320,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-backlog-normalizer/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-benchmarks-capsule-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-benchmarks-capsule-workflows/,https://kujolang.ai/images/skill-kujo-benchmarks-capsule-workflows-58db43f289bf.webp,images/skill-kujo-benchmarks-capsule-workflows-58db43f289bf.webp,Featured image for Kujo Benchmarks Capsule,1916,821,eager,webp,25776,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-benchmarks-capsule-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-bluepencil-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-bluepencil-workflows/,https://kujolang.ai/images/skill-kujo-bluepencil-workflows-dc98ca764cbd.webp,images/skill-kujo-bluepencil-workflows-dc98ca764cbd.webp,Featured image for Kujo BluePencil,1916,821,eager,webp,33518,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-bluepencil-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-casefile-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-casefile-workflows/,https://kujolang.ai/images/skill-kujo-casefile-workflows-f64f85c57ca7.webp,images/skill-kujo-casefile-workflows-f64f85c57ca7.webp,Featured image for Kujo Casefile,1916,821,eager,webp,26454,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-casefile-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-changebucket-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-changebucket-workflows/,https://kujolang.ai/images/skill-kujo-changebucket-workflows-4d6fc96fdb4c.webp,images/skill-kujo-changebucket-workflows-4d6fc96fdb4c.webp,Featured image for Kujo ChangeBucket,1916,821,eager,webp,22128,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-changebucket-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-cli-contracts/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-cli-contracts/,https://kujolang.ai/images/skill-kujo-cli-contracts-719600233ebd.webp,images/skill-kujo-cli-contracts-719600233ebd.webp,Featured image for Kujo CLI Contracts,1916,821,eager,webp,31930,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-cli-contracts/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-cms-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-cms-workflows/,https://kujolang.ai/images/skill-kujo-cms-workflows-ddc02e63ad17.webp,images/skill-kujo-cms-workflows-ddc02e63ad17.webp,Featured image for Kujo CMS,1916,821,eager,webp,24958,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-cms-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-concord-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-concord-workflows/,https://kujolang.ai/images/skill-kujo-concord-workflows-2fa2785cdbec.webp,images/skill-kujo-concord-workflows-2fa2785cdbec.webp,Featured image for Kujo Concord,1916,821,eager,webp,27740,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-concord-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-contentgraph-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-contentgraph-workflows/,https://kujolang.ai/images/skill-kujo-contentgraph-workflows-b532fa86793a.webp,images/skill-kujo-contentgraph-workflows-b532fa86793a.webp,Featured image for Kujo ContentGraph,1916,821,eager,webp,24112,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-contentgraph-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-core-language/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-core-language/,https://kujolang.ai/images/skill-kujo-core-language-c3c7b036acfb.webp,images/skill-kujo-core-language-c3c7b036acfb.webp,Featured image for Kujo Core Language,1916,821,eager,webp,28460,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-core-language/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-cross-repo-dogfood-runner/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-cross-repo-dogfood-runner/,https://kujolang.ai/images/skill-kujo-cross-repo-dogfood-runner-0323cb780cd1.webp,images/skill-kujo-cross-repo-dogfood-runner-0323cb780cd1.webp,Featured image for Kujo Cross-Repo Dogfood Runner,1916,821,eager,webp,32016,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-cross-repo-dogfood-runner/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-crud-api-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-crud-api-workflows/,https://kujolang.ai/images/skill-kujo-crud-api-workflows-420f1e088c56.webp,images/skill-kujo-crud-api-workflows-420f1e088c56.webp,Featured image for Kujo CRUD API,1916,821,eager,webp,24508,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-crud-api-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-dependabot-alert-triage/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-dependabot-alert-triage/,https://kujolang.ai/images/skill-kujo-dependabot-alert-triage-18d37d625b84.webp,images/skill-kujo-dependabot-alert-triage-18d37d625b84.webp,Featured image for Kujo Dependabot Alert Triage,1916,821,eager,webp,25318,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-dependabot-alert-triage/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-dispatch-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-dispatch-workflows/,https://kujolang.ai/images/skill-kujo-dispatch-workflows-4d03bdf4280c.webp,images/skill-kujo-dispatch-workflows-4d03bdf4280c.webp,Featured image for Kujo Dispatch,1916,821,eager,webp,23240,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-dispatch-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-docgen-agent-readable/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-docgen-agent-readable/,https://kujolang.ai/images/skill-kujo-docgen-agent-readable-7f16b0c9a491.webp,images/skill-kujo-docgen-agent-readable-7f16b0c9a491.webp,Featured image for Kujo DocGen And DocsGen,1916,821,eager,webp,26732,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-docgen-agent-readable/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-docgen-public-docs-refresh/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-docgen-public-docs-refresh/,https://kujolang.ai/images/skill-kujo-docgen-public-docs-refresh-4294162ff41a.webp,images/skill-kujo-docgen-public-docs-refresh-4294162ff41a.webp,Featured image for Kujo DocGen Public Docs Refresh,1916,821,eager,webp,25918,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-docgen-public-docs-refresh/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-docs-drift-auditor/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-docs-drift-auditor/,https://kujolang.ai/images/skill-kujo-docs-drift-auditor-407c50b55219.webp,images/skill-kujo-docs-drift-auditor-407c50b55219.webp,Featured image for Kujo Docs Drift Auditor,1916,821,eager,webp,20392,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-docs-drift-auditor/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-dossier-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-dossier-workflows/,https://kujolang.ai/images/skill-kujo-dossier-workflows-111be36d7816.webp,images/skill-kujo-dossier-workflows-111be36d7816.webp,Featured image for Kujo Dossier,1916,821,eager,webp,33994,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-dossier-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-ecosystem-launch/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-ecosystem-launch/,https://kujolang.ai/images/skill-kujo-ecosystem-launch-18a699534113.webp,images/skill-kujo-ecosystem-launch-18a699534113.webp,Featured image for Kujo Ecosystem Launch,1916,821,eager,webp,27648,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-ecosystem-launch/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-enterprise-automation/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-enterprise-automation/,https://kujolang.ai/images/skill-kujo-enterprise-automation-194717ac5c38.webp,images/skill-kujo-enterprise-automation-194717ac5c38.webp,Featured image for Kujo Enterprise Automation,1916,821,eager,webp,27350,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-enterprise-automation/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
baseline,https://kujolang.ai/ecosystem/skills/kujo-eval-workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
