phase,url,title,title_length,duplicate_title,meta_description,description_length,duplicate_description,h1,h1_count,canonical,lang,og_title,og_description,og_url,og_image,twitter_card,author,issues,production_status
after,https://kujolang.ai/ecosystem/skills/kujo-mcp-workflows/,Kujo MCP — Kujo Agent Skill | Kujolang.ai,41,no,"Use this skill when generating, running, validating, deploying, or maintaining Kujo MCP servers and repo-specific MCP scaffolds: `mcp make`, `kujo run mcp.kujo --interpreter make`, `mcp-server.json`, MCP tool/resource registries, generated `.mcp/` outputs, `mcp.manifest.json`, repo profiles, MCP safety tiers, auth/host/request guardrails, endpoint tests, or MCP source/test changes.",384,no,Kujo MCP,1,https://kujolang.ai/ecosystem/skills/kujo-mcp-workflows/,en,Kujo MCP — Kujo Agent Skill,"Use this skill when generating, running, validating, deploying, or maintaining Kujo MCP servers and repo-specific MCP scaffolds: `mcp make`, `kujo run mcp.kujo --interpreter make`, `mcp-server.json`, MCP tool/resource registries, generated `.mcp/` outputs, `mcp.manifest.json`, repo profiles, MCP safety tiers, auth/host/request guardrails, endpoint tests, or MCP source/test changes.",https://kujolang.ai/ecosystem/skills/kujo-mcp-workflows/,https://kujolang.ai/assets/images/social/kujo-mcp-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-muzzle-workflows/,Kujo Muzzle — Kujo Agent Skill | Kujolang.ai,44,no,"Use this skill when setting up, running, or reviewing Muzzle quiet workflows for AI-assisted development: `muzzle init`, `.muzzle/workflows/`, `.muzzle/manifests/`, `muzzle run`, `--json`, `--verbose`, `--dry-run`, workflow logs/reports, loop mode, or Muzzle safety and output-contract changes.",294,no,Kujo Muzzle,1,https://kujolang.ai/ecosystem/skills/kujo-muzzle-workflows/,en,Kujo Muzzle — Kujo Agent Skill,"Use this skill when setting up, running, or reviewing Muzzle quiet workflows for AI-assisted development: `muzzle init`, `.muzzle/workflows/`, `.muzzle/manifests/`, `muzzle run`, `--json`, `--verbose`, `--dry-run`, workflow logs/reports, loop mode, or Muzzle safety and output-contract changes.",https://kujolang.ai/ecosystem/skills/kujo-muzzle-workflows/,https://kujolang.ai/assets/images/social/kujo-muzzle-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-packwrite-workflows/,Kujo PackWrite — Kujo Agent Skill | Kujolang.ai,47,no,"Use this skill when generating, validating, reviewing, or maintaining PackWrite agent execution packs: `packwrite init`, `validate`, `prompt`, `config`, `doctor`, `packwrite.toml`, `MEGA_PROMPT.md`, generated `agent/` packs, model/provider setup, offline fake-response tests, or PackWrite CLI/source changes.",308,no,Kujo PackWrite,1,https://kujolang.ai/ecosystem/skills/kujo-packwrite-workflows/,en,Kujo PackWrite — Kujo Agent Skill,"Use this skill when generating, validating, reviewing, or maintaining PackWrite agent execution packs: `packwrite init`, `validate`, `prompt`, `config`, `doctor`, `packwrite.toml`, `MEGA_PROMPT.md`, generated `agent/` packs, model/provider setup, offline fake-response tests, or PackWrite CLI/source changes.",https://kujolang.ai/ecosystem/skills/kujo-packwrite-workflows/,https://kujolang.ai/assets/images/social/kujo-packwrite-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-patchbrief-workflows/,Kujo PatchBrief — Kujo Agent Skill | Kujolang.ai,48,no,"Use this skill when generating, consuming, validating, or maintaining PatchBrief structured git-diff briefs: `patchbrief.kujo`, `summarize`, `suggest-tests`, `handoff`, `--format json`, `--pretty`, implementation handoffs, reviewer notes, changed-file risk summaries, PatchBrief CLI/tests/source changes, or PatchBrief dogfood workflows.",337,no,Kujo PatchBrief,1,https://kujolang.ai/ecosystem/skills/kujo-patchbrief-workflows/,en,Kujo PatchBrief — Kujo Agent Skill,"Use this skill when generating, consuming, validating, or maintaining PatchBrief structured git-diff briefs: `patchbrief.kujo`, `summarize`, `suggest-tests`, `handoff`, `--format json`, `--pretty`, implementation handoffs, reviewer notes, changed-file risk summaries, PatchBrief CLI/tests/source changes, or PatchBrief dogfood workflows.",https://kujolang.ai/ecosystem/skills/kujo-patchbrief-workflows/,https://kujolang.ai/assets/images/social/kujo-patchbrief-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-presswire-workflows/,Kujo PressWire — Kujo Agent Skill | Kujolang.ai,47,no,"Use when operating or maintaining PressWire approval-gated publication: adapter/capability inspection, preflight, schedule/publish ACT effects, status, corrections, unpublish/compensation, idempotency, reconciliation, receipts, CMS/Git-static/newsletter adapters, exports, or PressWire CLI/source/tests.",303,no,Kujo PressWire,1,https://kujolang.ai/ecosystem/skills/kujo-presswire-workflows/,en,Kujo PressWire — Kujo Agent Skill,"Use when operating or maintaining PressWire approval-gated publication: adapter/capability inspection, preflight, schedule/publish ACT effects, status, corrections, unpublish/compensation, idempotency, reconciliation, receipts, CMS/Git-static/newsletter adapters, exports, or PressWire CLI/source/tests.",https://kujolang.ai/ecosystem/skills/kujo-presswire-workflows/,https://kujolang.ai/assets/images/social/kujo-presswire-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-publishing-house-workflows/,Kujo Publishing House — Kujo Agent Skill | Kujolang.ai,54,no,"Use when installing, running, inspecting, recovering, integrating, or maintaining the Kujo Publishing House workflow suite: daily desk, governance, commissioning, evidence dossiers, primary pieces, asset production, editorial review, adaptation, format production, approval/publication, post-publication learning, fixture/live modes, capability preflight, exact compatibility locks, agent-step receipts, Dispatch state, or Publishing House workflow source/tests.",462,no,Kujo Publishing House,1,https://kujolang.ai/ecosystem/skills/kujo-publishing-house-workflows/,en,Kujo Publishing House — Kujo Agent Skill,"Use when installing, running, inspecting, recovering, integrating, or maintaining the Kujo Publishing House workflow suite: daily desk, governance, commissioning, evidence dossiers, primary pieces, asset production, editorial review, adaptation, format production, approval/publication, post-publication learning, fixture/live modes, capability preflight, exact compatibility locks, agent-step receipts, Dispatch state, or Publishing House workflow source/tests.",https://kujolang.ai/ecosystem/skills/kujo-publishing-house-workflows/,https://kujolang.ai/assets/images/social/kujo-publishing-house-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-rag-workflows/,Kujo RAG — Kujo Agent Skill | Kujolang.ai,41,no,"Use this skill when setting up, running, extending, testing, or maintaining the Kujo RAG Starter Kit: `kujo run main.kujo --interpreter ingest|query|serve|demo|bootstrap`, local/offline RAG indexes, namespace isolation, parser/chunking/embedding/retrieval changes, API ingest/query endpoints, OpenAPI/SDK parity, release-evaluation gates, large-corpus benchmarks, index maintenance, bootstrap templates, or RAG security/operations docs.",436,no,Kujo RAG,1,https://kujolang.ai/ecosystem/skills/kujo-rag-workflows/,en,Kujo RAG — Kujo Agent Skill,"Use this skill when setting up, running, extending, testing, or maintaining the Kujo RAG Starter Kit: `kujo run main.kujo --interpreter ingest|query|serve|demo|bootstrap`, local/offline RAG indexes, namespace isolation, parser/chunking/embedding/retrieval changes, API ingest/query endpoints, OpenAPI/SDK parity, release-evaluation gates, large-corpus benchmarks, index maintenance, bootstrap templates, or RAG security/operations docs.",https://kujolang.ai/ecosystem/skills/kujo-rag-workflows/,https://kujolang.ai/assets/images/social/kujo-rag-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-readersignal-workflows/,Kujo ReaderSignal — Kujo Agent Skill | Kujolang.ai,50,no,"Use when operating or maintaining ReaderSignal privacy-bounded audience learning: measurement snapshots, feedback, comparisons, uncertainty/sample-size handling, learning records, follow-up recommendations, deletion/retention receipts, signed publication verification, adapter fixtures, reports, or ReaderSignal CLI/source/tests.",329,no,Kujo ReaderSignal,1,https://kujolang.ai/ecosystem/skills/kujo-readersignal-workflows/,en,Kujo ReaderSignal — Kujo Agent Skill,"Use when operating or maintaining ReaderSignal privacy-bounded audience learning: measurement snapshots, feedback, comparisons, uncertainty/sample-size handling, learning records, follow-up recommendations, deletion/retention receipts, signed publication verification, adapter fixtures, reports, or ReaderSignal CLI/source/tests.",https://kujolang.ai/ecosystem/skills/kujo-readersignal-workflows/,https://kujolang.ai/assets/images/social/kujo-readersignal-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-readiness-auditor/,Kujo Readiness Auditor — Kujo Agent Skill | Kujolang.ai,55,no,"Use this skill when auditing Kujo repositories for recurring readiness posture, release preparedness, production gaps, evidence quality, or weekly/monthly readiness reports across ShipCheck, Fence, Eval, Concord, ChangeBucket, RunLedger, and Casefile outputs.",259,no,Kujo Readiness Auditor,1,https://kujolang.ai/ecosystem/skills/kujo-readiness-auditor/,en,Kujo Readiness Auditor — Kujo Agent Skill,"Use this skill when auditing Kujo repositories for recurring readiness posture, release preparedness, production gaps, evidence quality, or weekly/monthly readiness reports across ShipCheck, Fence, Eval, Concord, ChangeBucket, RunLedger, and Casefile outputs.",https://kujolang.ai/ecosystem/skills/kujo-readiness-auditor/,https://kujolang.ai/assets/images/social/kujo-readiness-auditor.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-redact-workflows/,Kujo Redact — Kujo Agent Skill | Kujolang.ai,44,no,"Use this skill when scanning, sanitizing, verifying, packing, or maintaining Redact local deterministic anonymization workflows: `redact.kujo`, `scan`, `sanitize`, `verify`, `pack`, policy YAML files, `.redact/runs/` audit artifacts, leakage checks, unsafe originals, AI-stub boundaries, or Redact CLI/source/test changes.",322,no,Kujo Redact,1,https://kujolang.ai/ecosystem/skills/kujo-redact-workflows/,en,Kujo Redact — Kujo Agent Skill,"Use this skill when scanning, sanitizing, verifying, packing, or maintaining Redact local deterministic anonymization workflows: `redact.kujo`, `scan`, `sanitize`, `verify`, `pack`, policy YAML files, `.redact/runs/` audit artifacts, leakage checks, unsafe originals, AI-stub boundaries, or Redact CLI/source/test changes.",https://kujolang.ai/ecosystem/skills/kujo-redact-workflows/,https://kujolang.ai/assets/images/social/kujo-redact-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-relay-workflows/,Kujo Relay — Kujo Agent Skill | Kujolang.ai,43,no,"Use this skill when running, validating, inspecting, repairing, or maintaining Relay bounded agent mission workflows: `bin/relay`, `doctor`, `chat`, `models`, `agents`, `missions`, `runs`, fixture/live provider paths, PackWrite/RunLedger/ChangeBucket/Eval evidence, event bundles, tool-result bundles, run indexes, Watchdog route posture, or Relay source/docs changes.",368,no,Kujo Relay,1,https://kujolang.ai/ecosystem/skills/kujo-relay-workflows/,en,Kujo Relay — Kujo Agent Skill,"Use this skill when running, validating, inspecting, repairing, or maintaining Relay bounded agent mission workflows: `bin/relay`, `doctor`, `chat`, `models`, `agents`, `missions`, `runs`, fixture/live provider paths, PackWrite/RunLedger/ChangeBucket/Eval evidence, event bundles, tool-result bundles, run indexes, Watchdog route posture, or Relay source/docs changes.",https://kujolang.ai/ecosystem/skills/kujo-relay-workflows/,https://kujolang.ai/assets/images/social/kujo-relay-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-release-gate-runner/,Kujo Release Gate Runner — Kujo Agent Skill | Kujolang.ai,57,no,"Use this skill when running Kujo release gates, recurring release-readiness automation, pre-tag checks, blocker triage, or monthly gate evidence collection across ShipCheck, Eval, Fence, ChangeBucket, RunLedger, Casefile, DocGen gates, and Muzzle workflows.",257,no,Kujo Release Gate Runner,1,https://kujolang.ai/ecosystem/skills/kujo-release-gate-runner/,en,Kujo Release Gate Runner — Kujo Agent Skill,"Use this skill when running Kujo release gates, recurring release-readiness automation, pre-tag checks, blocker triage, or monthly gate evidence collection across ShipCheck, Eval, Fence, ChangeBucket, RunLedger, Casefile, DocGen gates, and Muzzle workflows.",https://kujolang.ai/ecosystem/skills/kujo-release-gate-runner/,https://kujolang.ai/assets/images/social/kujo-release-gate-runner.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-runledger-workflows/,Kujo RunLedger — Kujo Agent Skill | Kujolang.ai,47,no,"Use this skill when recording, comparing, reporting, or maintaining RunLedger receipts for AI-agent build runs: `runledger start`, `finish`, `usage`, `cost`, `note`, `followup`, `list`, `show`, `compare`, `report`, `.runledger/` JSON files, run verdicts, token/cost capture, read-only git metadata receipts, RunLedger reports, or RunLedger CLI/tests/source changes.",365,no,Kujo RunLedger,1,https://kujolang.ai/ecosystem/skills/kujo-runledger-workflows/,en,Kujo RunLedger — Kujo Agent Skill,"Use this skill when recording, comparing, reporting, or maintaining RunLedger receipts for AI-agent build runs: `runledger start`, `finish`, `usage`, `cost`, `note`, `followup`, `list`, `show`, `compare`, `report`, `.runledger/` JSON files, run verdicts, token/cost capture, read-only git metadata receipts, RunLedger reports, or RunLedger CLI/tests/source changes.",https://kujolang.ai/ecosystem/skills/kujo-runledger-workflows/,https://kujolang.ai/assets/images/social/kujo-runledger-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-runtime-parity/,Kujo Runtime Parity — Kujo Agent Skill | Kujolang.ai,52,no,"Use this skill when investigating VM versus interpreter behavior, deciding runtime flags, adding language/runtime surfaces, updating parity tests, or preventing accidental interpreter-default workflows.",202,no,Kujo Runtime Parity,1,https://kujolang.ai/ecosystem/skills/kujo-runtime-parity/,en,Kujo Runtime Parity — Kujo Agent Skill,"Use this skill when investigating VM versus interpreter behavior, deciding runtime flags, adding language/runtime surfaces, updating parity tests, or preventing accidental interpreter-default workflows.",https://kujolang.ai/ecosystem/skills/kujo-runtime-parity/,https://kujolang.ai/assets/images/social/kujo-runtime-parity.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-scent-workflows/,Kujo Scent — Kujo Agent Skill | Kujolang.ai,43,no,"Use this skill when creating, previewing, reviewing, or maintaining Scent context packs for agent handoff: `scent pack`, `--dry-run`, `--json`, `--budget`, `--target`, `--include`, `--exclude`, `--changed`, `--staged`, `--unstaged`, `.scent/` or generated pack artifacts, `context.md`, `context.json`, `manifest.json`, `files.json`, `redactions.json`, and Scent CLI/source/test changes.",386,no,Kujo Scent,1,https://kujolang.ai/ecosystem/skills/kujo-scent-workflows/,en,Kujo Scent — Kujo Agent Skill,"Use this skill when creating, previewing, reviewing, or maintaining Scent context packs for agent handoff: `scent pack`, `--dry-run`, `--json`, `--budget`, `--target`, `--include`, `--exclude`, `--changed`, `--staged`, `--unstaged`, `.scent/` or generated pack artifacts, `context.md`, `context.json`, `manifest.json`, `files.json`, `redactions.json`, and Scent CLI/source/test changes.",https://kujolang.ai/ecosystem/skills/kujo-scent-workflows/,https://kujolang.ai/assets/images/social/kujo-scent-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-scout-workflows/,Kujo Scout — Kujo Agent Skill | Kujolang.ai,43,no,"Use this skill when running, interpreting, extending, or maintaining Scout, the Kujo-native codebase intelligence tool: `kujo run scout.kujo`, repo context packs, `FILE_TREE.md`, `llms.txt`, `AGENTS.md`, `CHECKLIST.md`, `intelligence.json`, `scan_manifest.json`, security exports, baseline suppression, Kennel metadata, Scout fixtures, snapshots, or Scout regression scripts.",375,no,Kujo Scout,1,https://kujolang.ai/ecosystem/skills/kujo-scout-workflows/,en,Kujo Scout — Kujo Agent Skill,"Use this skill when running, interpreting, extending, or maintaining Scout, the Kujo-native codebase intelligence tool: `kujo run scout.kujo`, repo context packs, `FILE_TREE.md`, `llms.txt`, `AGENTS.md`, `CHECKLIST.md`, `intelligence.json`, `scan_manifest.json`, security exports, baseline suppression, Kennel metadata, Scout fixtures, snapshots, or Scout regression scripts.",https://kujolang.ai/ecosystem/skills/kujo-scout-workflows/,https://kujolang.ai/assets/images/social/kujo-scout-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-searchbridge-workflows/,Kujo Searchbridge — Kujo Agent Skill | Kujolang.ai,50,no,"Use when running SearchBridge doctor, capability preflight, fixture providers, normalized evidence reads, batch reads, evidence-query, signed adapters, replay/cache, OpenTelemetry, or explicit ACT submission.",208,no,Kujo Searchbridge,1,https://kujolang.ai/ecosystem/skills/kujo-searchbridge-workflows/,en,Kujo Searchbridge — Kujo Agent Skill,"Use when running SearchBridge doctor, capability preflight, fixture providers, normalized evidence reads, batch reads, evidence-query, signed adapters, replay/cache, OpenTelemetry, or explicit ACT submission.",https://kujolang.ai/ecosystem/skills/kujo-searchbridge-workflows/,https://kujolang.ai/assets/images/social/kujo-searchbridge-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-security-hardening/,Kujo Security Hardening — Kujo Agent Skill | Kujolang.ai,56,no,"Use this skill when writing or reviewing Kujo scripts that touch files, processes, shell commands, network, databases, archives, HTML/static serving, AI provider egress, secrets, or untrusted input; it enforces Kujo's conservative native API security posture.",259,no,Kujo Security Hardening,1,https://kujolang.ai/ecosystem/skills/kujo-security-hardening/,en,Kujo Security Hardening — Kujo Agent Skill,"Use this skill when writing or reviewing Kujo scripts that touch files, processes, shell commands, network, databases, archives, HTML/static serving, AI provider egress, secrets, or untrusted input; it enforces Kujo's conservative native API security posture.",https://kujolang.ai/ecosystem/skills/kujo-security-hardening/,https://kujolang.ai/assets/images/social/kujo-security-hardening.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-shipcheck-workflows/,Kujo ShipCheck — Kujo Agent Skill | Kujolang.ai,47,no,"Use this skill when running, reviewing, integrating, or maintaining ShipCheck release-readiness workflows for Kujo ecosystem repositories: `shipcheck.kujo`, `scan`, `checklist`, `gate`, `release-note`, `--format json`, CI release gates, markdown/json reports, release check catalogs, gate exit semantics, or ShipCheck CLI/source/test changes.",342,no,Kujo ShipCheck,1,https://kujolang.ai/ecosystem/skills/kujo-shipcheck-workflows/,en,Kujo ShipCheck — Kujo Agent Skill,"Use this skill when running, reviewing, integrating, or maintaining ShipCheck release-readiness workflows for Kujo ecosystem repositories: `shipcheck.kujo`, `scan`, `checklist`, `gate`, `release-note`, `--format json`, CI release gates, markdown/json reports, release check catalogs, gate exit semantics, or ShipCheck CLI/source/test changes.",https://kujolang.ai/ecosystem/skills/kujo-shipcheck-workflows/,https://kujolang.ai/assets/images/social/kujo-shipcheck-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-site-kit-workflows/,Kujo SiteKit Repository — Kujo Agent Skill | Kujolang.ai,56,no,"Use this skill when building, validating, consuming, or maintaining SiteKit design-system artifacts in the `site-kit` repository: tokens, component schemas/templates/CSS, generated `dist/sitekit.css`, optional `dist/sitekit.js`, accessibility checks, browser smoke tests, launch checklist, or Workcell evidence.",311,no,Kujo SiteKit Repository,1,https://kujolang.ai/ecosystem/skills/kujo-site-kit-workflows/,en,Kujo SiteKit Repository — Kujo Agent Skill,"Use this skill when building, validating, consuming, or maintaining SiteKit design-system artifacts in the `site-kit` repository: tokens, component schemas/templates/CSS, generated `dist/sitekit.css`, optional `dist/sitekit.js`, accessibility checks, browser smoke tests, launch checklist, or Workcell evidence.",https://kujolang.ai/ecosystem/skills/kujo-site-kit-workflows/,https://kujolang.ai/assets/images/social/kujo-site-kit-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-sitekit-workflows/,Kujo SiteKit — Kujo Agent Skill | Kujolang.ai,45,no,"Use this skill when building, validating, consuming, or maintaining SiteKit design-system artifacts: tokens, component schemas/templates/CSS, layout recipes, generated `dist/sitekit.css`, optional `dist/sitekit.js`, `DESIGN.md`, accessibility/semantic standards, examples, snapshots, smoke tests, or SiteKit source/docs changes.",328,no,Kujo SiteKit,1,https://kujolang.ai/ecosystem/skills/kujo-sitekit-workflows/,en,Kujo SiteKit — Kujo Agent Skill,"Use this skill when building, validating, consuming, or maintaining SiteKit design-system artifacts: tokens, component schemas/templates/CSS, layout recipes, generated `dist/sitekit.css`, optional `dist/sitekit.js`, `DESIGN.md`, accessibility/semantic standards, examples, snapshots, smoke tests, or SiteKit source/docs changes.",https://kujolang.ai/ecosystem/skills/kujo-sitekit-workflows/,https://kujolang.ai/assets/images/social/kujo-sitekit-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-siteprobe-workflows/,Kujo Siteprobe — Kujo Agent Skill | Kujolang.ai,47,no,"Use when running, validating, verifying, comparing, reporting, or integrating SiteProbe website-intelligence crawls, signed `.siteprobe` artifacts, deterministic baselines, or SiteProbe source/tests.",199,no,Kujo Siteprobe,1,https://kujolang.ai/ecosystem/skills/kujo-siteprobe-workflows/,en,Kujo Siteprobe — Kujo Agent Skill,"Use when running, validating, verifying, comparing, reporting, or integrating SiteProbe website-intelligence crawls, signed `.siteprobe` artifacts, deterministic baselines, or SiteProbe source/tests.",https://kujolang.ai/ecosystem/skills/kujo-siteprobe-workflows/,https://kujolang.ai/assets/images/social/kujo-siteprobe-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-skill-auditor/,Kujo Skill Auditor — Kujo Agent Skill | Kujolang.ai,51,no,"Use this skill when reviewing, refreshing, or auditing the Kujo skills pack so each `skills/*/SKILL.md` file matches current Kujo tool behavior, commands, docs, tests, safety boundaries, and repo reality. Use for weekly skill maintenance, stale skill checks, trigger/index updates, or when Kujo tools changed and their agent skills may need synchronization.",357,no,Kujo Skill Auditor,1,https://kujolang.ai/ecosystem/skills/kujo-skill-auditor/,en,Kujo Skill Auditor — Kujo Agent Skill,"Use this skill when reviewing, refreshing, or auditing the Kujo skills pack so each `skills/*/SKILL.md` file matches current Kujo tool behavior, commands, docs, tests, safety boundaries, and repo reality. Use for weekly skill maintenance, stale skill checks, trigger/index updates, or when Kujo tools changed and their agent skills may need synchronization.",https://kujolang.ai/ecosystem/skills/kujo-skill-auditor/,https://kujolang.ai/assets/images/social/kujo-skill-auditor.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-spec-workflows/,Kujo Spec — Kujo Agent Skill | Kujolang.ai,42,no,"Use this skill when creating, validating, exporting, reviewing, or maintaining Kujo Spec task contracts: `.spec.yml`, `.spec.yaml`, `.spec.toml`, `.spec.json`, `spec init`, `validate`, `render`, `export`, `export-agent-context`, `export-eval`, `ci`, `list`, `search`, `status`, `template`, `graph`, safe-write/template-source policy, Spec schema changes, or Spec CLI/tests/source changes.",388,no,Kujo Spec,1,https://kujolang.ai/ecosystem/skills/kujo-spec-workflows/,en,Kujo Spec — Kujo Agent Skill,"Use this skill when creating, validating, exporting, reviewing, or maintaining Kujo Spec task contracts: `.spec.yml`, `.spec.yaml`, `.spec.toml`, `.spec.json`, `spec init`, `validate`, `render`, `export`, `export-agent-context`, `export-eval`, `ci`, `list`, `search`, `status`, `template`, `graph`, safe-write/template-source policy, Spec schema changes, or Spec CLI/tests/source changes.",https://kujolang.ai/ecosystem/skills/kujo-spec-workflows/,https://kujolang.ai/assets/images/social/kujo-spec-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-ssg-workflows/,Kujo SSG — Kujo Agent Skill | Kujolang.ai,41,no,"Use this skill when building, validating, configuring, testing, or maintaining the Kujo SSG static-site showcase: `build.kujo`, starter content, templates, assets, `kujo-ssg.yml`, feeds, sitemap, robots, `llms.txt`, generated `output/`, CLI flags, parallel shard builds, DocGen docs bridge, reusable docs starter, validation scripts, release gates, or `ssg` source/docs changes.",378,no,Kujo SSG,1,https://kujolang.ai/ecosystem/skills/kujo-ssg-workflows/,en,Kujo SSG — Kujo Agent Skill,"Use this skill when building, validating, configuring, testing, or maintaining the Kujo SSG static-site showcase: `build.kujo`, starter content, templates, assets, `kujo-ssg.yml`, feeds, sitemap, robots, `llms.txt`, generated `output/`, CLI flags, parallel shard builds, DocGen docs bridge, reusable docs starter, validation scripts, release gates, or `ssg` source/docs changes.",https://kujolang.ai/ecosystem/skills/kujo-ssg-workflows/,https://kujolang.ai/assets/images/social/kujo-ssg-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-standard-library/,Kujo Standard Library — Kujo Agent Skill | Kujolang.ai,54,no,"Use this skill when using, adding, or reviewing Kujo native standard library functions, including arity, return types, capability gates, JSON/JSONL conversion, filesystem, process, network, database, crypto, strings, URI encoding, arrays, dictionaries, rendering helpers, AI helpers, and collection helper behavior.",315,no,Kujo Standard Library,1,https://kujolang.ai/ecosystem/skills/kujo-standard-library/,en,Kujo Standard Library — Kujo Agent Skill,"Use this skill when using, adding, or reviewing Kujo native standard library functions, including arity, return types, capability gates, JSON/JSONL conversion, filesystem, process, network, database, crypto, strings, URI encoding, arrays, dictionaries, rendering helpers, AI helpers, and collection helper behavior.",https://kujolang.ai/ecosystem/skills/kujo-standard-library/,https://kujolang.ai/assets/images/social/kujo-standard-library.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-storydesk-workflows/,Kujo StoryDesk — Kujo Agent Skill | Kujolang.ai,47,no,"Use when operating or maintaining StoryDesk editorial control: ideas, campaigns, commissions, assignments, claims, dependencies, status/block events, daily/range/resumable packets, handoffs, review queues, JSON or SQLite state, policy transitions, signed exports, adapter conformance, or StoryDesk CLI/source/tests.",315,no,Kujo StoryDesk,1,https://kujolang.ai/ecosystem/skills/kujo-storydesk-workflows/,en,Kujo StoryDesk — Kujo Agent Skill,"Use when operating or maintaining StoryDesk editorial control: ideas, campaigns, commissions, assignments, claims, dependencies, status/block events, daily/range/resumable packets, handoffs, review queues, JSON or SQLite state, policy transitions, signed exports, adapter conformance, or StoryDesk CLI/source/tests.",https://kujolang.ai/ecosystem/skills/kujo-storydesk-workflows/,https://kujolang.ai/assets/images/social/kujo-storydesk-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-testing-release-gates/,Kujo Testing And Release Gates — Kujo Agent Skill | Kujolang.ai,63,no,"Use this skill when testing Kujo scripts, examples, docs, security behavior, runtime parity, CLI contracts, or Rust implementation changes, and when preparing or reviewing release-gate readiness.",195,no,Kujo Testing And Release Gates,1,https://kujolang.ai/ecosystem/skills/kujo-testing-release-gates/,en,Kujo Testing And Release Gates — Kujo Agent Skill,"Use this skill when testing Kujo scripts, examples, docs, security behavior, runtime parity, CLI contracts, or Rust implementation changes, and when preparing or reviewing release-gate readiness.",https://kujolang.ai/ecosystem/skills/kujo-testing-release-gates/,https://kujolang.ai/assets/images/social/kujo-testing-release-gates.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-tool-building/,Kujo Tool Building — Kujo Agent Skill | Kujolang.ai,51,no,"Use this skill when building practical Kujo CLI tools, quality gates, policy checkers, repo scanners, JSON-reporting scripts, or local automation that needs deterministic arguments, output, and exit behavior.",208,no,Kujo Tool Building,1,https://kujolang.ai/ecosystem/skills/kujo-tool-building/,en,Kujo Tool Building — Kujo Agent Skill,"Use this skill when building practical Kujo CLI tools, quality gates, policy checkers, repo scanners, JSON-reporting scripts, or local automation that needs deterministic arguments, output, and exit behavior.",https://kujolang.ai/ecosystem/skills/kujo-tool-building/,https://kujolang.ai/assets/images/social/kujo-tool-building.jpg,summary_large_image,Kujo Team,,200
