phase,url,primary_topic,primary_entity,search_intent,primary_query_theme,secondary_queries,related_entities,relevant_questions,competing_internal_url,content_gap,recommended_action
after,https://kujolang.ai/ecosystem/workflows/publishing-house-adaptation/,Publishing House Adaptation — Kujo Workflow | Kujolang.ai,Publishing House Adaptation,tool discovery and evaluation,Publishing House Adaptation,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/publishing-house-approval-publication/,Publishing House Approval Publication — Kujo Workflow | Kujolang.ai,Publishing House Approval Publication,tool discovery and evaluation,Publishing House Approval Publication,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/publishing-house-asset-production/,Publishing House Asset Production — Kujo Workflow | Kujolang.ai,Publishing House Asset Production,tool discovery and evaluation,Publishing House Asset Production,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/publishing-house-commissioning/,Publishing House Commissioning — Kujo Workflow | Kujolang.ai,Publishing House Commissioning,tool discovery and evaluation,Publishing House Commissioning,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/publishing-house-daily-desk/,Publishing House Daily Desk — Kujo Workflow | Kujolang.ai,Publishing House Daily Desk,tool discovery and evaluation,Publishing House Daily Desk,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/publishing-house-editorial-review/,Publishing House Editorial Review — Kujo Workflow | Kujolang.ai,Publishing House Editorial Review,tool discovery and evaluation,Publishing House Editorial Review,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/publishing-house-evidence-dossier/,Publishing House Evidence Dossier — Kujo Workflow | Kujolang.ai,Publishing House Evidence Dossier,tool discovery and evaluation,Publishing House Evidence Dossier,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/publishing-house-format-production/,Publishing House Format Production — Kujo Workflow | Kujolang.ai,Publishing House Format Production,tool discovery and evaluation,Publishing House Format Production,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/publishing-house-governance/,Publishing House Governance — Kujo Workflow | Kujolang.ai,Publishing House Governance,tool discovery and evaluation,Publishing House Governance,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/publishing-house-operator/,Publishing House Operator | Kujo Workflows | Kujolang.ai,Publishing House Operator,tool discovery and evaluation,Publishing House Operator,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/publishing-house-post-publication/,Publishing House Post Publication — Kujo Workflow | Kujolang.ai,Publishing House Post Publication,tool discovery and evaluation,Publishing House Post Publication,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/publishing-house-primary-piece/,Publishing House Primary Piece — Kujo Workflow | Kujolang.ai,Publishing House Primary Piece,tool discovery and evaluation,Publishing House Primary Piece,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/rag-enterprise-knowledge-gate/,RAG Enterprise Knowledge Gate — Kujo Workflow | Kujolang.ai,RAG Enterprise Knowledge Gate,tool discovery and evaluation,RAG Enterprise Knowledge Gate,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/relay-lifecycle-handoff/,Relay Lifecycle Handoff — Kujo Workflow | Kujolang.ai,Relay Lifecycle Handoff,tool discovery and evaluation,Relay Lifecycle Handoff,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/tribunal-decision-gate/,Tribunal Decision Gate — Kujo Workflow | Kujolang.ai,Tribunal Decision Gate,tool discovery and evaluation,Tribunal Decision Gate,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/webops-ai-visibility-benchmark/,WebOps AI Visibility Benchmark — Kujo Workflow | Kujolang.ai,WebOps AI Visibility Benchmark,tool discovery and evaluation,WebOps AI Visibility Benchmark,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/webops-content-refresh/,WebOps Content Refresh — Kujo Workflow | Kujolang.ai,WebOps Content Refresh,tool discovery and evaluation,WebOps Content Refresh,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/webops-finding-to-fix/,WebOps Finding To Fix — Kujo Workflow | Kujolang.ai,WebOps Finding To Fix,tool discovery and evaluation,WebOps Finding To Fix,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/webops-monthly-seo-review/,WebOps Monthly SEO Review — Kujo Workflow | Kujolang.ai,WebOps Monthly SEO Review,tool discovery and evaluation,WebOps Monthly SEO Review,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/webops-post-publish/,WebOps Post Publish — Kujo Workflow | Kujolang.ai,WebOps Post Publish,tool discovery and evaluation,WebOps Post Publish,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/webops-quarterly-content-portfolio/,WebOps Quarterly Content Portfolio — Kujo Workflow | Kujolang.ai,WebOps Quarterly Content Portfolio,tool discovery and evaluation,WebOps Quarterly Content Portfolio,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/webops-site-bootstrap/,WebOps Site Bootstrap — Kujo Workflow | Kujolang.ai,WebOps Site Bootstrap,tool discovery and evaluation,WebOps Site Bootstrap,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/webops-weekly-content-intelligence/,WebOps Weekly Content Intelligence — Kujo Workflow | Kujolang.ai,WebOps Weekly Content Intelligence,tool discovery and evaluation,WebOps Weekly Content Intelligence,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/webops-weekly-search-intelligence/,WebOps Weekly Search Intelligence — Kujo Workflow | Kujolang.ai,WebOps Weekly Search Intelligence,tool discovery and evaluation,WebOps Weekly Search Intelligence,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/webops-weekly-site-health/,WebOps Weekly Site Health — Kujo Workflow | Kujolang.ai,WebOps Weekly Site Health,tool discovery and evaluation,WebOps Weekly Site Health,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/workcell-execution-gate/,Workcell Execution Gate — Kujo Workflow | Kujolang.ai,Workcell Execution Gate,tool discovery and evaluation,Workcell Execution Gate,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ethos/,The Kujo Ethos | Kujolang.ai,Ethos,tool discovery and evaluation,Ethos,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/providers/,Kujo Providers - Native AI Integrations | Kujolang.ai,Kujo Providers,tool discovery and evaluation,Kujo Providers,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/writing/,Writing | Kujolang.ai,Writing,tool discovery and evaluation,Writing,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
